cellId,ÉÏÐÐÐ¡ÇøÁ÷Á¿£¨MB£©,ÏÂÐÐÐ¡ÇøÁ÷Á¿£¨MB£©,ÊÇ·ñÎªµÀÂ·Ð¡Çø
460-00-718337-13,15.53564453,105.8818359,·ñ
460-00-704542-121,146.0074463,765.151123,·ñ
460-00-661454-13,195.2169189,1400.719482,·ñ
460-00-661620-121,46.01123047,503.1038818,·ñ
460-00-661415-11,89.65490723,1055.51001,·ñ
460-00-703594-11,126.4052734,1061.102295,·ñ
460-00-703656-11,96.91589355,1324.977295,·ñ
460-00-703870-11,129.3994141,1168.974731,·ñ
460-00-718536-11,38.64196777,246.8099365,·ñ
460-00-703491-13,257.2647705,1660.492065,·ñ
460-00-718649-12,38.22631836,529.9544678,·ñ
460-00-718578-11,106.3106689,840.1271973,·ñ
460-00-718519-13,90.70056152,789.4078369,·ñ
460-00-703885-13,104.510376,1401.758545,·ñ
460-00-703573-13,342.4516602,1323.336548,·ñ
460-00-708557-22,45.8371582,371.8553467,·ñ
460-00-203378-113,14.08483887,67.07495117,·ñ
460-00-703894-12,145.0661621,1761.383179,·ñ
460-00-661292-112,105.4296875,1510.411621,·ñ
460-00-203226-133,73.85327148,731.7818604,·ñ
460-00-704592-11,250.3895264,3139.227661,·ñ
460-00-703698-13,192.9506836,1412.780762,·ñ
460-00-718713-21,39.64648438,249.0413818,·ñ
460-00-661508-11,42.56079102,301.9764404,·ñ
460-00-704633-13,597.5102539,3938.874512,·ñ
460-00-203057-131,103.8587646,867.2568359,·ñ
460-00-703784-13,65.09533691,665.972168,·ñ
460-00-708515-12,423.9915771,4587.903564,·ñ
460-00-661385-11,94.15698242,461.8797607,·ñ
460-00-703633-12,242.8679199,2978.574585,·ñ
460-00-708439-21,4.277587891,28.08679199,·ñ
460-00-703554-11,67.1373291,806.1942139,·ñ
460-00-203124-132,0,0,·ñ
460-00-718386-12,88.39379883,689.8669434,·ñ
460-00-718346-12,68.52661133,512.605835,·ñ
460-00-703938-11,28.64379883,348.9399414,·ñ
460-00-661622-121,33.23327637,580.2919922,·ñ
460-00-718404-11,233.1260986,2233.111328,·ñ
460-00-704763-21,0.994750977,1.364868164,·ñ
460-00-703578-12,58.82055664,317.798584,·ñ
460-00-718495-11,58.0880127,394.8227539,·ñ
460-00-661344-13,152.8985596,1220.001953,·ñ
460-00-708450-21,8.789306641,23.93994141,·ñ
460-00-703909-11,514.6740723,5127.648193,·ñ
460-00-661291-111,8.957641602,55.23413086,·ñ
460-00-826902-131,0,0,·ñ
460-00-661529-11,416.8774414,1121.561157,·ñ
460-00-719006-13,515.7181396,5388.360352,·ñ
460-00-703929-13,16.65991211,120.7098389,·ñ
460-00-703736-13,161.4796143,1510.167969,·ñ
460-00-718490-12,285.3500977,4918.611206,·ñ
460-00-703873-12,41.15991211,432.2315674,·ñ
460-00-703823-13,214.7840576,2236.040283,·ñ
460-00-718654-13,77.87145996,708.0001221,·ñ
460-00-703648-13,11.08935547,76.36987305,·ñ
460-00-661590-121,346.8530273,3124.158691,·ñ
460-00-708505-21,45.34692383,251.9829102,·ñ
460-00-661355-13,4.208618164,19.16906738,·ñ
460-00-708513-13,260.5268555,1841.65564,·ñ
460-00-203050-132,1192.223877,10725.60754,·ñ
460-00-718960-12,242.8359375,1259.451538,·ñ
460-00-661495-13,57.56750488,322.3829346,·ñ
460-00-708483-21,1.032226563,5.831787109,·ñ
460-00-703917-13,12.26660156,99.65368652,·ñ
460-00-703510-12,298.2701416,3698.825562,·ñ
460-00-704655-12,7.438232422,124.7922363,·ñ
460-00-703547-11,182.1737061,1737.970215,·ñ
460-00-661543-11,322.7796631,2885.36084,·ñ
460-00-703580-11,66.15637207,956.4644775,·ñ
460-00-703783-11,192.1513672,2192.805664,·ñ
460-00-718723-21,13.7956543,93.43078613,·ñ
460-00-718377-11,141.130127,1029.752319,·ñ
460-00-661689-12,15.19958496,93.47290039,·ñ
460-00-718427-13,256.1645508,1720.435059,·ñ
460-00-704666-11,209.1842041,759.2794189,·ñ
460-00-703801-13,6.923950195,49.32653809,·ñ
460-00-203017-131,7.948608398,63.30981445,·ñ
460-00-661478-13,61.56542969,684.1724854,·ñ
460-00-718714-21,62.23706055,819.0585938,·ñ
460-00-203267-133,0,0,·ñ
460-00-704664-12,85.19812012,750.7357178,·ñ
460-00-661269-13,85.03833008,718.0161133,·ñ
460-00-661395-12,81.29577637,590.3841553,·ñ
460-00-704667-11,111.1749268,928.4291992,·ñ
460-00-718592-13,78.96179199,476.7333984,·ñ
460-00-718632-12,89.36218262,931.6644287,·ñ
460-00-718340-11,163.480957,2113.6521,·ñ
460-00-703634-12,1026.329956,10981.53979,·ñ
460-00-203256-131,0,0,·ñ
460-00-718457-13,486.6162109,3778.667236,·ñ
460-00-718851-21,145.1538086,886.2209473,·ñ
460-00-703533-11,2.786987305,29.21630859,·ñ
460-00-661316-112,103.9387207,872.50354,·ñ
460-00-718558-11,100.0655518,1158.900757,·ñ
460-00-704703-13,47.35314941,498.6219482,·ñ
460-00-203225-132,443.7896729,3938.932861,·ñ
460-00-703899-11,149.3046875,563.7316895,·ñ
460-00-661567-13,21.31591797,146.40625,·ñ
460-00-718348-13,201.1842041,1585.789673,·ñ
460-00-703718-12,16.6126709,157.8654785,·ñ
460-00-661329-12,27.61096191,350.065918,·ñ
460-00-703584-11,220.3914795,2155.215576,·ñ
460-00-703493-13,15.34545898,98.72680664,·ñ
460-00-718940-12,77.06005859,531.2919922,·ñ
460-00-719001-12,825.8181152,6488.987915,·ñ
460-00-703893-13,91.17346191,730.2802734,·ñ
460-00-703987-23,815.1777344,11573.89844,·ñ
460-00-704636-13,144.2011719,788.3712158,·ñ
460-00-718729-21,251.9335938,7995.917725,·ñ
460-00-703772-12,31.27246094,495.5900879,·ñ
460-00-203021-131,0,0,·ñ
460-00-703591-12,147.0257568,1154.53186,·ñ
460-00-704558-21,14.36755371,164.5476074,·ñ
460-00-661248-113,300.2663574,2996.308105,·ñ
460-00-203354-133,327.3076172,876.3161621,·ñ
460-00-718966-12,0,0,·ñ
460-00-703642-11,272.2973633,2508.786743,·ñ
460-00-203255-131,539.8848877,4766.2229,·ñ
460-00-708557-122,53.92810059,498.3997803,·ñ
460-00-708362-21,136.6765137,781.1300049,·ñ
460-00-661404-11,61.3170166,790.3128662,·ñ
460-00-708457-21,2.986083984,13.95507813,·ñ
460-00-661620-22,51.23718262,632.6152344,·ñ
460-00-661392-11,1076.261475,15390.48352,·ñ
460-00-718736-21,33.79541016,217.9287109,·ñ
460-00-661399-13,1205.848511,13994.52869,·ñ
460-00-203140-131,0,0,·ñ
460-00-703895-13,334.4396973,3544.4198,·ñ
460-00-661348-13,101.2183838,571.4453125,·ñ
460-00-719061-12,111.7823486,1699.303589,·ñ
460-00-661580-12,277.5880127,2613.03479,·ñ
460-00-661665-13,194.4648438,1208.619263,·ñ
460-00-661652-12,95.0736084,1121.138794,·ñ
460-00-703532-11,138.8922119,1752.045288,·ñ
460-00-708502-21,10.45410156,96.8067627,·ñ
460-00-661572-111,44.62243652,263.5313721,·ñ
460-00-704549-21,36.11608887,519.3519287,·ñ
460-00-203252-133,0,0,·ñ
460-00-708382-21,9.345947266,65.58215332,·ñ
460-00-661637-24,163.3654785,1981.892456,·ñ
460-00-718646-11,39.00561523,110.4936523,·ñ
460-00-661451-12,0.147583008,0.559082031,·ñ
460-00-718412-11,18.99035645,251.7387695,·ñ
460-00-718598-11,81.46386719,904.8509521,·ñ
460-00-661322-111,19.79125977,191.7871094,·ñ
460-00-718436-12,85.92834473,977.7712402,·ñ
460-00-661471-11,23.27514648,206.760498,·ñ
460-00-703588-12,223.2662354,2185.107422,·ñ
460-00-718576-12,194.1700439,2380.533325,·ñ
460-00-661358-12,68.27807617,543.2646484,·ñ
460-00-661661-111,87.79321289,1566.661133,·ñ
460-00-703749-12,118.1716309,1065.770264,·ñ
460-00-703558-11,45.06970215,302.8275146,·ñ
460-00-703597-11,36.70556641,230.5679932,·ñ
460-00-704550-21,16.31884766,102.0620117,·ñ
460-00-703627-13,588.5081787,3631.844116,·ñ
460-00-718491-12,24.58325195,232.3157959,·ñ
460-00-703585-13,14.18444824,149.3425293,·ñ
460-00-703721-112,196.9798584,2175.940552,·ñ
460-00-718504-12,127.7584229,2965.210327,·ñ
460-00-703530-13,34.59399414,177.9238281,·ñ
460-00-661680-11,126.4237061,1176.685547,·ñ
460-00-661306-12,665.1727295,3418.523315,·ñ
460-00-703518-11,277.3288574,1973.301514,·ñ
460-00-704663-12,28.04772949,326.1628418,·ñ
460-00-704691-11,12.68652344,91.39562988,·ñ
460-00-704679-12,46.68273926,234.8433838,·ñ
460-00-661387-11,85.0402832,627.9605713,·ñ
460-00-703548-13,211.3909912,2806.437134,·ñ
460-00-661579-12,0,0,·ñ
460-00-661299-113,81.8828125,808.3787842,·ñ
460-00-661734-12,59.35144043,691.7454834,·ñ
460-00-661574-12,16.30786133,122.4082031,·ñ
460-00-708468-21,19.38793945,122.0396729,·ñ
460-00-661299-12,102.4160156,707.5678711,·ñ
460-00-718538-13,20.80310059,352.6711426,·ñ
460-00-661519-12,231.2844238,1968.02417,·ñ
460-00-203016-133,242.2768555,1898.607056,·ñ
460-00-703565-11,180.4927979,1095.828125,·ñ
460-00-703901-12,113.7558594,1169.185669,·ñ
460-00-203070-132,132.2108154,1278.145508,·ñ
460-00-661639-21,163.4030762,1606.163818,·ñ
460-00-718613-11,1.094726563,5.082885742,·ñ
460-00-718878-21,310.6247559,4046.647583,·ñ
460-00-661662-13,66.93395996,553.1589355,·ñ
460-00-661362-13,252.4996338,1951.641357,·ñ
460-00-661555-13,115.1682129,876.7180176,·ñ
460-00-704717-21,11.06848145,42.35717773,·ñ
460-00-703897-11,22.66442871,287.4234619,·ñ
460-00-718565-12,35.13891602,155.784668,·ñ
460-00-718476-11,14.30395508,134.4931641,·ñ
460-00-661708-12,18.20300293,240.6358643,·ñ
460-00-661700-13,71.35375977,569.1491699,·ñ
460-00-203059-133,2822.571655,37026.12195,·ñ
460-00-703669-13,34.52954102,329.5678711,·ñ
460-00-661581-11,404.2802734,2509.142578,·ñ
460-00-718569-12,139.5632324,1165.398682,·ñ
460-00-661378-13,62.53039551,1063.61731,·ñ
460-00-718581-11,127.5323486,1041.417358,·ñ
460-00-203047-132,1041.743042,6939.593018,·ñ
460-00-703920-13,214.2242432,2030.481812,·ñ
460-00-661332-12,32.84765625,525.8157959,·ñ
460-00-704726-21,32.49194336,219.1508789,·ñ
460-00-718344-11,327.2154541,2398.246826,·ñ
460-00-661684-13,112.7745361,1161.606812,·ñ
460-00-703796-12,192.6422119,1588.111206,·ñ
460-00-661418-12,12.59033203,47.89440918,·ñ
460-00-718385-13,0,0,·ñ
460-00-718349-12,91.68334961,690.3659668,·ñ
460-00-703794-12,534.276001,3770.72168,·ñ
460-00-718420-12,98.96008301,693.5601807,·ñ
460-00-661379-11,174.8188477,1404.713989,·ñ
460-00-703816-13,71.49230957,513.871582,·ñ
460-00-703925-13,192.1962891,1630.33313,·ñ
460-00-719070-12,10.94067383,226.5404053,·ñ
460-00-704680-12,36.99206543,324.7279053,·ñ
460-00-718396-11,127.8262939,1266.560669,·ñ
460-00-661462-12,33.11340332,217.7061768,·ñ
460-00-661710-11,103.6052246,731.9287109,·ñ
460-00-704687-13,28.99841309,173.8503418,·ñ
460-00-708504-21,26.53527832,172.6678467,·ñ
460-00-661754-13,285.4434814,3226.460205,·ñ
460-00-703778-12,51.41101074,584.1456299,·ñ
460-00-718827-21,208.9332275,2846.045532,·ñ
460-00-708449-21,16.6529541,116.0830078,·ñ
460-00-661578-12,41.59399414,474.7845459,·ñ
460-00-703670-13,40.40002441,183.895752,·ñ
460-00-661558-13,65.56384277,602.3729248,·ñ
460-00-708385-11,141.0031738,449.7695313,·ñ
460-00-703534-12,78.09277344,306.1123047,·ñ
460-00-703846-11,56.08618164,999.0740967,·ñ
460-00-661725-12,165.6286621,1556.807007,·ñ
460-00-661691-11,219.7294922,1784.841187,·ñ
460-00-661632-122,186.5571289,1034.675049,·ñ
460-00-661722-13,166.8361816,1740.290405,·ñ
460-00-703593-12,12.36206055,161.6409912,·ñ
460-00-704685-11,3.045898438,39.56335449,·ñ
460-00-661389-11,3.366943359,43.66589355,·ñ
460-00-708402-21,114.0250244,721.9033203,·ñ
460-00-661552-11,202.2924805,1903.877075,·ñ
460-00-718507-12,218.4676514,5537.327393,·ñ
460-00-661728-13,241.8690186,2935.710693,·ñ
460-00-704578-11,23.47058105,167.4754639,·ñ
460-00-703729-13,247.895874,1923.309326,·ñ
460-00-703939-12,116.9868164,1019.574097,·ñ
460-00-661320-11,600.5733643,8078.404419,·ñ
460-00-704527-21,63.81152344,262.0648193,·ñ
460-00-718722-21,69.47009277,218.6690674,·ñ
460-00-704727-21,40.62121582,904.8525391,·ñ
460-00-661636-13,39.08740234,378.9932861,·ñ
460-00-703523-13,116.9246826,1495.048096,·ñ
460-00-826997-133,0,0,·ñ
460-00-661280-11,19.03820801,76.90869141,·ñ
460-00-661456-11,244.6806641,2018.220947,·ñ
460-00-703845-13,69.74414063,549.9207764,·ñ
460-00-703915-13,399.5661621,3149.998291,·ñ
460-00-718523-13,23.14001465,321.7969971,·ñ
460-00-703711-12,34.19030762,437.553833,·ñ
460-00-703579-13,93.67480469,1041.328613,·ñ
460-00-704598-13,156.4881592,1490.22168,·ñ
460-00-703746-12,196.5861816,1078.047852,·ñ
460-00-661455-11,192.1893311,1424.996338,·ñ
460-00-661357-12,52.88049316,479.8684082,·ñ
460-00-718670-11,199.9844971,1495.23999,·ñ
460-00-708420-21,71.34375,513.567749,·ñ
460-00-703844-11,13.97839355,103.6240234,·ñ
460-00-703824-11,4.522583008,13.88684082,·ñ
460-00-703707-11,26.18725586,102.8967285,·ñ
460-00-661644-11,17.29394531,197.2322998,·ñ
460-00-703785-13,250.6646729,1072.385132,·ñ
460-00-703703-12,24.29602051,239.0761719,·ñ
460-00-703833-13,51.21801758,393.1862793,·ñ
460-00-718717-21,22.81811523,178.9489746,·ñ
460-00-718389-11,11.17858887,56.13806152,·ñ
460-00-661291-11,21.43237305,174.0028076,·ñ
460-00-718455-11,85.71777344,207.3670654,·ñ
460-00-661611-21,9.317993164,232.1105957,·ñ
460-00-661292-13,91.23876953,1668.106567,·ñ
460-00-718549-12,38.59863281,212.9772949,·ñ
460-00-661253-13,235.9710693,2073.394287,·ñ
460-00-703932-12,127.0454102,1076.076416,·ñ
460-00-704637-11,165.3865967,999.6456299,·ñ
460-00-661656-12,12.90917969,239.9797363,·ñ
460-00-718609-12,82.6730957,946.8361816,·ñ
460-00-719059-11,255.038208,2195.387329,·ñ
460-00-661539-112,601.4940186,3775.386475,·ñ
460-00-703499-11,49.60168457,500.0195313,·ñ
460-00-718580-12,6.805419922,49.48278809,·ñ
460-00-718798-21,108.0592041,721.6123047,·ñ
460-00-703738-13,109.6246338,1179.408325,·ñ
460-00-703710-12,72.61535645,677.6893311,·ñ
460-00-703624-12,31.01306152,251.5992432,·ñ
460-00-661660-12,2.057128906,20.08129883,·ñ
460-00-661340-113,162.1236572,1782.745361,·ñ
460-00-661261-12,151.800415,1140.199951,·ñ
460-00-661272-12,148.1099854,1178.144775,·ñ
460-00-703500-13,175.6846924,1282.820313,·ñ
460-00-708537-12,190.1538086,2192.194824,·ñ
460-00-661589-11,36.08862305,689.8699951,·ñ
460-00-661345-11,335.7587891,2438.925781,·ñ
460-00-704602-11,711.9204102,7299.060303,·ñ
460-00-719066-11,17.8614502,237.5588379,·ñ
460-00-703847-11,2.997558594,19.66943359,·ñ
460-00-661476-11,213.6702881,1454.677246,·ñ
460-00-708358-21,55.00268555,484.1866455,·ñ
460-00-718425-13,191.6348877,2095.140869,·ñ
460-00-703951-11,452.0808105,4203.802856,·ñ
460-00-661429-11,586.826416,5782.983765,·ñ
460-00-718786-11,246.0230713,2467.542236,·ñ
460-00-703604-12,145.0245361,754.8419189,·ñ
460-00-661325-11,121.876709,1060.258057,·ñ
460-00-661458-12,133.8704834,2146.015625,·ñ
460-00-661687-11,31.41833496,390.5738525,·ñ
460-00-661253-111,447.4890137,6179.289063,·ñ
460-00-718625-13,224.909668,1691.123657,·ñ
460-00-703975-11,31.72216797,250.4362793,·ñ
460-00-719064-11,79.47607422,2152.932373,·ñ
460-00-718374-13,248.0900879,2969.179321,·ñ
460-00-661431-11,164.6646729,2201.917236,·ñ
460-00-703947-13,133.7177734,1313.597168,·ñ
460-00-703601-11,107.473999,1108.301636,·ñ
460-00-708516-11,66.07141113,1046.897095,·ñ
460-00-708546-11,40.5925293,320.8758545,·ñ
460-00-718360-13,493.7718506,5220.535522,·ñ
460-00-661314-12,197.1505127,1556.660034,·ñ
460-00-203049-133,60.22570801,539.4522705,·ñ
460-00-661351-13,108.0054932,740.7990723,·ñ
460-00-704514-21,278.875,1717.368164,·ñ
460-00-719049-12,0.827880859,1.881591797,·ñ
460-00-703935-13,10.36499023,66.0534668,·ñ
460-00-661479-13,46.28381348,257.2368164,·ñ
460-00-661595-121,140.9174805,1242.626099,·ñ
460-00-661486-12,193.2468262,1893.68042,·ñ
460-00-661252-13,324.8572998,2500.392212,·ñ
460-00-703830-13,28.26062012,147.6815186,·ñ
460-00-718972-13,16.81677246,218.1585693,·ñ
460-00-661448-13,226.9624023,1825.817139,·ñ
460-00-718367-11,187.6661377,1387.729614,·ñ
460-00-661750-12,539.987793,5198.175171,·ñ
460-00-661550-12,97.1159668,866.8293457,·ñ
460-00-661354-12,293.3562012,2555.552246,·ñ
460-00-703789-11,20.33605957,424.6523438,·ñ
460-00-661470-12,55.53955078,373.3431396,·ñ
460-00-661475-11,348.675415,3029.253662,·ñ
460-00-704575-11,68.87573242,310.3706055,·ñ
460-00-708532-11,108.2523193,754.7797852,·ñ
460-00-203082-131,139.8461914,1358.182617,·ñ
460-00-703616-12,490.6552734,3917.730835,·ñ
460-00-661619-22,71.53735352,274.473877,·ñ
460-00-703878-12,128.6651611,1028.666992,·ñ
460-00-661542-13,141.3012695,1185.066772,·ñ
460-00-661384-12,202.7368164,1765.758423,·ñ
460-00-661667-13,382.4519043,2757.831543,·ñ
460-00-703644-11,124.2943115,766.8310547,·ñ
460-00-718370-13,71.1373291,664.2344971,·ñ
460-00-661262-13,592.392334,5057.706421,·ñ
460-00-708587-1,596.0177402,5128.061759,·ñ
460-00-703762-11,23.69177246,163.1018066,·ñ
460-00-703517-12,235.6086426,1720.77356,·ñ
460-00-704743-21,12.02148438,103.5604248,·ñ
460-00-703570-13,149.3908691,926.166626,·ñ
460-00-661307-12,103.987915,656.1175537,·ñ
460-00-703928-11,145.064209,434.3005371,·ñ
460-00-708548-11,333.5531006,5986.781982,·ñ
460-00-718672-13,120.1766357,1095.590454,·ñ
460-00-661428-12,49.1529541,439.6538086,·ñ
460-00-718421-12,3.276245117,48.80773926,·ñ
460-00-661286-11,20.35229492,114.7124023,·ñ
460-00-703549-13,128.9676514,1528.9021,·ñ
460-00-718562-11,241.7843018,292.8413086,·ñ
460-00-718524-11,7.212402344,34.92602539,·ñ
460-00-718391-11,97.15185547,1288.370605,·ñ
460-00-718400-12,516.1087646,3952.661133,·ñ
460-00-703880-11,60.53845215,330.0921631,·ñ
460-00-661534-12,48.10021973,998.7061768,·ñ
460-00-703807-12,239.68396,2656.81958,·ñ
460-00-661597-21,32.05407715,181.5931396,·ñ
460-00-718398-12,509.5107422,1590.966553,·ñ
460-00-661279-13,572.9123535,7602.398926,·ñ
460-00-661615-23,11.56872559,140.9847412,·ñ
460-00-661698-11,48.78918457,410.2160645,·ñ
460-00-718637-11,11.94897461,109.3519287,·ñ
460-00-661336-12,104.4510498,716.09729,·ñ
460-00-661493-12,93.81896973,872.6400146,·ñ
460-00-661293-12,600.9071045,7274.405884,·ñ
460-00-203314-133,0,0,·ñ
460-00-708542-12,11.97497559,201.6070557,·ñ
460-00-718680-11,327.7385254,4901.46228,·ñ
460-00-661713-12,30.81506348,329.8500977,·ñ
460-00-703529-11,756.229126,8856.442505,·ñ
460-00-661254-113,74.95605469,776.3533936,·ñ
460-00-718909-11,8.934448242,40.86633301,·ñ
460-00-718616-11,14.85119629,140.5772705,·ñ
460-00-718530-11,111.730835,590.5454102,·ñ
460-00-703662-13,175.114502,1282.379028,·ñ
460-00-708441-21,2.38269043,11.85974121,·ñ
460-00-661548-13,167.670166,1730.798462,·ñ
460-00-703632-11,83.00476074,709.5810547,·ñ
460-00-661679-13,725.9699707,6261.270142,·ñ
460-00-661426-13,261.8739014,2408.360718,·ñ
460-00-826903-133,451.6135254,4167.97644,·ñ
460-00-718871-11,289.0161133,2745.345825,·ñ
460-00-718639-12,124.9088135,4888.05957,·ñ
460-00-718570-12,47.41723633,382.0065918,·ñ
460-00-704714-21,10.22766113,88.80895996,·ñ
460-00-719040-12,231.6033936,2298.955322,·ñ
460-00-703572-13,30.03723145,281.7630615,·ñ
460-00-703645-13,93.86340332,526.732666,·ñ
460-00-719007-11,620.5887451,5057.785278,·ñ
460-00-704765-21,4.089477539,45.8380127,·ñ
460-00-661270-11,151.8380127,1099.657349,·ñ
460-00-718624-12,0.024047852,0.029785156,·ñ
460-00-661690-11,144.354248,1266.507446,·ñ
460-00-661452-13,3.454467773,32.92346191,·ñ
460-00-203129-132,993.9094238,8402.038086,·ñ
460-00-703560-11,313.8830566,6145.639404,·ñ
460-00-703753-11,22.51000977,278.9124756,·ñ
460-00-703813-13,485.4425049,6776.067139,·ñ
460-00-703825-11,0.021362305,0.0234375,·ñ
460-00-661433-11,54.62390137,391.1612549,·ñ
460-00-661517-13,334.7773438,2720.991211,·ñ
460-00-203119-133,458.6958008,3219.617554,·ñ
460-00-703686-13,49.55383301,546.8105469,·ñ
460-00-703828-12,60.48718262,275.0400391,·ñ
460-00-661393-12,254.7900391,1577.759399,·ñ
460-00-661513-11,193.1665039,1710.668457,·ñ
460-00-703781-11,36.81921387,289.9525146,·ñ
460-00-826945-133,305.3607178,2618.366821,·ñ
460-00-718393-12,2.416015625,20.31555176,·ñ
460-00-703923-12,161.2733154,2306.140503,·ñ
460-00-704640-13,0,0,·ñ
460-00-718347-11,212.6065674,2024.615356,·ñ
460-00-718371-13,195.6193848,2663.102295,·ñ
460-00-703701-12,8.088989258,32.44592285,·ñ
460-00-661368-12,129.9567871,1542.673828,·ñ
460-00-661539-13,205.4764404,1654.643188,·ñ
460-00-703697-11,98.85107422,1118.860352,·ñ
460-00-703623-12,73.9185791,257.7250977,·ñ
460-00-703516-12,179.3470459,1685.863525,·ñ
460-00-203379-11,267.6973877,2336.841187,·ñ
460-00-661588-12,24.61645508,278.2480469,·ñ
460-00-703693-12,188.3890381,1537.414795,·ñ
460-00-661346-12,249.559082,2016.486816,·ñ
460-00-703990-22,1832.402344,22891.94141,·ñ
460-00-703503-11,38.09399414,529.9354248,·ñ
460-00-703775-12,561.3847656,7669.219727,·ñ
460-00-718362-11,327.498291,4400.418945,·ñ
460-00-708469-21,16.1895752,564.2324219,·ñ
460-00-661295-12,238.243042,2495.075073,·ñ
460-00-708500-21,3.984741211,46.01123047,·ñ
460-00-718824-12,153.7398682,2002.771606,·ñ
460-00-718555-13,21.72668457,254.4367676,·ñ
460-00-203357-132,0,0,·ñ
460-00-718889-21,38.25488281,489.9421387,·ñ
